Sentence,Two_Entity,Predict,Label,idx,row,col
"while wash ##burn took some of his photos in the 1930s , one of the most telling comparisons is the one between his 1960 shot of the matter ##horn in the alps and arnold ' s 2005 photo .","[[his], [alps]]",no_relation,no_relation,7902,0,0
de ##gen ##eres begins her stint tuesday night .,"[[de, ##gen, ##eres], [her]]",no_relation,no_relation,7903,0,0
"jane bo ##lin , whose appointment as a family court judge by mayor fi ##ore ##llo h . la guard ##ia in 1939 made her the first black woman in the united states to become a judge , died on monday in queens .","[[her], [monday]]",no_relation,no_relation,7904,0,0
"the group - - subject to media scrutiny since the mumbai slaughter - - invited reporters to its sprawling headquarters on the outskirts of the eastern city of lahore on thursday to stress it had severed its links with lash ##kar - e - tai ##ba , the group blamed by india for the attacks .","[[lash, ##kar, -, e, -, tai, ##ba], [india]]",no_relation,no_relation,7905,0,0
"last year , the same yard also delivered its sister ship to royal caribbean , the oasis of the seas .","[[last, year], [royal, caribbean]]",no_relation,no_relation,7906,0,0
ellen po ##mp ##eo star of ` ` grey ' s anatomy ' ' - ellen po ##mp ##eo and chris iv ##ery her boyfriend ellen po ##mp ##eo & chris iv ##ery in paris for the arm ##ani pri ##ve 08,"[[her], [ellen, po, ##mp, ##eo]]",no_relation,no_relation,7908,0,0
"the sports affairs council ( sac ) , via a law firm , filed the appeal wednesday with the cas , which is based lausanne , switzerland , asking for an arbitration in the matter of yang ' s controversial dismissal from the women ' s under 49 - ki ##logram division at the asia ##d in guangzhou , china on nov . 17 , said sac minister tai shia - ling .","[[sports, affairs, council], [china]]",no_relation,no_relation,7909,0,0
"given his own status as a rock star entrepreneur , just how did parker feel about justin timber ##lake ' s portrayal of him in the ` ` the social network ? ' '","[[parker], [social, network]]",no_relation,no_relation,7910,0,0
"in 1974 , ro ##ra ##back represented peter reilly , 18 , of can ##aan , con ##n . , in his first trial on charges that he murdered his mother .","[[can, ##aan], [he]]",no_relation,no_relation,7911,0,0
"abdullah spoke to clinton , his campaign office said , and met us senator john kerry , chairman of the senate foreign relations committee , who is visiting kabul , and us ambassador karl e ##ike ##nb ##erry .","[[john, kerry], [kabul]]",no_relation,no_relation,7912,0,0
"dea ##ver worked for reagan in one capacity or another from 1966 to 1985 , but after he left the white house in 1985 , his income soared and then his reputation plum ##met ##ed .","[[to], [his]]",no_relation,no_relation,7913,0,0
"does anyone have any updated news from dc ##r on the 12 to 14 acres of fence ##d in , off leash dog park proposal ?","[[dc, ##r], [14]]",no_relation,no_relation,7915,0,0
"as a prosecution witness , fl ##eis ##cher said he mentioned pl ##ame only to two reporters - - john dick ##erson , then of time magazine , and david gregory of nbc news - - during a july 2003 trip that president bush took to africa .","[[john, dick, ##erson], [david, gregory]]",no_relation,no_relation,7916,0,0
was a follow vehicle for devon ##shire on the lap ##rac baker to vegas relay race in ' 84 in my then - new ' 84 toyota 5 speed pickup with the stock 50 ##a nippon ##den ##so alter ##nator .,"[[toyota], [nippon, ##den, ##so]]",no_relation,no_relation,7917,0,0
"las ##ky ' s clients over the years included jerome robbins , eli ##a kazan , tennessee williams , bu ##rl ives , david mer ##rick , gypsy rose lee , jul ##e st ##yne , frederick lo ##ew ##e and carson mcc ##ull ##ers .","[[jerome, robbins], [carson, mcc, ##ull, ##ers]]",no_relation,no_relation,7918,0,0
"i totally missed it when i was looking at the list of his lobbying clients , but the washington post and others are reporting that openly gay mccain chief of staff mark bus ##e once worked for freddie mac as a lobby ##ist .","[[his], [mark, bus, ##e]]",no_relation,no_relation,7919,0,0
"` ` a plane carrying k ##hal ##il ibrahim and his delegation left n ##d ##ja ##men ##a at 9 : 15 pm ( 2015 gm ##t ) and is on its way to the libyan capital tripoli , after mediation by libya , ' ' jem spokesman ahmed hussein adam told af ##p by phone from london .","[[jem], [ahmed, hussein, adam]]",no_relation,no_relation,7921,0,0
and madonna has to shed one of her personal assistants .,"[[madonna], [her]]",no_relation,no_relation,7922,0,0
the spurs ( 0 - 3 ) are off to their worst start since opening the 1973 - 74 aba season 0 - 4 .,"[[spurs], [aba]]",no_relation,no_relation,7923,0,0
"the three surviving children of slain civil rights leader the rev . martin luther king jr . lit candles in memory of their older sister , yo ##landa denise king , as hundreds of people gathered for her funeral thursday .","[[leader], [her]]",no_relation,no_relation,7924,0,0
ferrara described the match as a ` final ' as only one of the two european giants will qualify for the competition ' s knock - out rounds .,"[[ferrara], [two]]",no_relation,no_relation,7925,0,0
"assuming this ( visit ) is successful and things go as planned , it could be under way as early as may , ' ' wren was quoted by the jakarta globe as saying .","[[may], [jakarta, globe]]",no_relation,no_relation,7926,0,0
the boy had asked him months ago how he should deal with ` ` some guys who were messing with him . ' ',"[[he], [him]]",no_relation,no_relation,7927,0,0
flame ##ngo lost 3 - 0 to uruguay ' s def ##ens ##or sporting in the first leg of the second round of the latin american competition on wednesday in montevideo .,"[[3, -, 0], [def, ##ens, ##or, sporting]]",no_relation,no_relation,7929,0,0
"as a young lawyer , he was elected to the town board of north hem ##ps ##tead in 1948 .","[[he], [1948]]",no_relation,no_relation,7930,0,0
he wants to get to know her even better . ' ',"[[he], [her]]",no_relation,no_relation,7931,0,0
"all ##iot - marie did not refer to those or other details in the le point report , and they could not immediately be confirmed .","[[all, ##iot, -, marie], [le, point]]",no_relation,no_relation,7932,0,0
"ai ##jal ##on ma ##hli go ##mes ` ` admitted all the facts ' ' when he appeared at the central court in p ##yon ##gy ##ang on tuesday , the official korean central news agency ( kc ##na ) reported .","[[ai, ##jal, ##on, ma, ##hli, go, ##mes], [korean, central, news, agency]]",no_relation,no_relation,7933,0,0
"ras ##cal flat ##ts , taylor swift to announce cm ##a nominations on sept . 10 http : / / www . cm ##t . com / news / news - in - brief / 159 ##25 ##7 ##2 / ras ##cal - flat ##ts - taylor - sw . . .","[[taylor, swift], [cm, ##a]]",no_relation,no_relation,7934,0,0
"jay - z leads nominees with five nods , while beyonce , alicia keys , trey song ##z and melanie fiona have four nominations each .","[[alicia, keys], [melanie, fiona]]",no_relation,no_relation,7936,0,0
"he , therefore , stressed the need for all states to establish their debt management units to keep track of all transactions of loans and also to lia ##ise adequately with related agencies such as the d ##mo , fm ##f , the o ##ag ##f as well as the rm ##af ##c .","[[fm, ##f], [rm, ##af, ##c]]",no_relation,no_relation,7937,0,0
"at the pump , meanwhile , gas prices fell 2 cents over the weekend to a national average of $ 3 . 00 ##3 a gallon , according to aaa and the oil price information service .","[[aaa], [oil, price, information, service]]",no_relation,no_relation,7938,0,0
"j . d . hay ##worth , a former republican congressman , is considering a challenge , and chris sim ##co ##x , a founder of the minute ##men anti - immigration group , has already said he wants mccain ' s job .","[[congressman], [chris, sim, ##co, ##x]]",no_relation,no_relation,7939,0,0
"and david carey , a longtime conde nas ##t executive , departed to lead hearst magazines , di ##sp ##la ##cing cat ##hl ##een p . black , a publishing industry fixture for three decades and now the em ##bat ##tled choice of mayor michael r . bloomberg to be the new york city schools chancellor .","[[executive], [cat, ##hl, ##een, p, ., black]]",no_relation,no_relation,7940,0,0
france ' s juliette bin ##oche won the cannes best actress prize for her role as an unhappy art dealer in iranian director abbas kia ##ros ##tam ##i ' s film ` ` certified copy . ' ',"[[her], [iranian]]",no_relation,no_relation,7941,0,0
"the ta ##cc usually makes its recommendations by consensus to the ia ##ea ' s 35 - member board of governors , and the governors are set to meet on thursday and friday .","[[ta, ##cc], [thursday]]",no_relation,no_relation,7942,0,0
"mexican authorities are also restructuring the special prosecutor ' s office to make it more effective , said ricardo tr ##otti , the free press director of the miami - based inter american press association , or ia ##pa , which includes 1 , 380 publications from throughout the western hemisphere .","[[ia, ##pa], [1, ,, 380]]",no_relation,no_relation,7943,0,0
"fa ##w is one of china ' s largest auto ##makers , with sales of more than a million units expected this year , according to the company .","[[fa, ##w], [one]]",no_relation,no_relation,7944,0,0
"citizen ##link is a registered trademark of focus on the family action , inc . ` ` focus on the family ' ' is a registered trademark of focus on the family , a california non profit religious corporation , used pursuant to a license agreement .","[[citizen, ##link], [focus, on, the, family, action, ,, inc, .]]",no_relation,no_relation,7945,0,0
"the abc , launched by political veteran thomas tha ##bane in october last year , surprised the lcd and political analysts by rapidly collecting strong support from young and urban voters .","[[abc], [thomas, tha, ##bane]]",no_relation,no_relation,7946,0,0
"standings : cu ##cut ##a 12 ; cal ##i , nacional 11 ; med ##elli ##n 10 ; chico , cal ##das 7 ; qui ##ndi ##o , bu ##car ##aman ##ga 6 ; junior , to ##lim ##a , america , santa fe 5 ; past ##o , cart ##age ##na , hui ##la , la e ##qui ##dad 4 ; pereira 3 ; mill ##ona ##rio ##s 1 .","[[12], [mill, ##ona, ##rio, ##s]]",no_relation,no_relation,7947,0,0
cc is one of the best reasons to go multiple rounds ) .,"[[cc], [one]]",no_relation,no_relation,7948,0,0
"- ( also lifted from a post by jack rabbit ) after mr . powell delivered his presentation to the un security council ( february 5 , 2003 ) , documents were released that showed that general hussein kam ##el , director of iraq ' s military industrial ##ization corporation , ordered iraq ' s chemical weapons program shut down and destroyed shortly after the end of the 1991 war .","[[jack, rabbit], [hussein, kam, ##el]]",no_relation,no_relation,7949,0,0
"bu ##ch ##wald built his career in paris , where he wrote his first column in the european edition of the new york herald tribune in 1949 .","[[his], [1949]]",no_relation,no_relation,7950,0,0
"after a two - month delay , u . s . space shuttle atlantis finally blasted off on thursday from the kennedy space center , florida , on a mission to deliver the european space agency ' s columbus laboratory to the international space station .","[[thursday], [kennedy, space, center]]",no_relation,no_relation,7951,0,0
"but his attempt to make his second set of tires last 49 laps did n ' t pay off , as he was passed by mass ##a and almost over ##taken by alonso .","[[his], [his]]",no_relation,no_relation,7952,0,0
"after the certificate was awarded , boxer read a web log linking her to the council and accusing it of pro - terrorist activities , including refusing to condemn os ##ama bin laden by name .","[[her], [os, ##ama, bin, laden]]",no_relation,no_relation,7953,0,0
"` ` overcome ' ' boasts additional contributions from future cut ( sha ##kir ##a , lily allen ) , make ##ba rid ##dick ( rihanna , christina mil ##ian ) , nad ##ir ` ` red ##one ' ' k ##haya ##t ( enrique i ##gles ##ias , liv ##vi fran ##c ) , james fa ##unt ##ler ##oy ( beyonce , ke ##ri hi ##lson ) , souls ##ho ##ck & karl ##in ( leon ##a lewis , pi ##xie lot ##t ) and andrea martin ( toni bra ##xton , melanie fiona ) .","[[rihanna], [melanie, fiona]]",no_relation,no_relation,7954,0,0
"famous inside the belt ##way , too , were water ##gate figure e . howard hunt , presidential aide michael dea ##ver , joint chiefs of staff chairman william crowe , commerce secretary william verity , and protocol officer pamela ah ##ear ##n .","[[secretary], [pamela, ah, ##ear, ##n]]",no_relation,no_relation,7955,0,0
seems like he ' s ins ##ecure and wants to pick the girl that he knows likes him .,"[[he], [he]]",no_relation,no_relation,7956,0,0
- franz ##isk ##a van al ##ms ##ick photos ##hoot < http : / / www . g ##lam ##gal ##z . com / index . php / sports - beau ##ties / german - swimmer - fran . . . > ( pic ##s ) - kendra wilkinson judges bikini contests < http : / / www . g ##lam ##gal ##z . com / index . php / holly - ce ##le ##bs / kendra - wilkinson - judge . . . > ( pic ##s ) - gorgeous anne hat ##haw ##ay ' s sam ##art ##is shoot < http : / / www . g ##lam ##gal ##z . com / index . php / singers / anne - hat ##haw ##ay - sam ##art ##is - sho ##o . . . > ( pic ##s ) - heidi k ##lum has got milk mustache ##s < http : / / www . g ##lam ##gal ##z . com / index . php / holly - ce ##le ##bs / heidi - k ##lum - got - milk - mu . . . > ( pic ##s ) - she ##rly ##n chopra in diamond bikini for dar ##d - e - she ##rly ##n < http : / / www . g ##lam ##gal ##z . com / index . php / bo ##lly - ce ##le ##bs / she ##rly ##n - chopra - in - dia ##m . . . > ( pic ##s ) - super ##mo ##del maris ##a miller ' s hot n complex scans < http : / / www . g ##lam ##gal ##z . com / index . php / models / maris ##a - miller - complex - scans . . . > ( pic ##s ),"[[kendra, wilkinson], [super, ##mo, ##del]]",no_relation,no_relation,7957,0,0
"i ' ve been in the wild ##s away from the internet all day , but i wanted to draw attention to this - yesterday ' s interrogation of my old boss ezra levant by one of canada ' s many ` ` human rights commissions ' ' for publishing the danish cartoons .","[[ezra, levant], [one]]",no_relation,no_relation,7959,0,0
- franz ##isk ##a van al ##ms ##ick photos ##hoot < http : / / www . g ##lam ##gal ##z . com / index . php / sports - beau ##ties / german - swimmer - fran . . . > ( pic ##s ) - kendra wilkinson judges bikini contests < http : / / www . g ##lam ##gal ##z . com / index . php / holly - ce ##le ##bs / kendra - wilkinson - judge . . . > ( pic ##s ) - gorgeous anne hat ##haw ##ay ' s sam ##art ##is shoot < http : / / www . g ##lam ##gal ##z . com / index . php / singers / anne - hat ##haw ##ay - sam ##art ##is - sho ##o . . . > ( pic ##s ) - heidi k ##lum has got milk mustache ##s < http : / / www . g ##lam ##gal ##z . com / index . php / holly - ce ##le ##bs / heidi - k ##lum - got - milk - mu . . . > ( pic ##s ) - she ##rly ##n chopra in diamond bikini for dar ##d - e - she ##rly ##n < http : / / www . g ##lam ##gal ##z . com / index . php / bo ##lly - ce ##le ##bs / she ##rly ##n - chopra - in - dia ##m . . . > ( pic ##s ) - super ##mo ##del maris ##a miller ' s hot n complex scans < http : / / www . g ##lam ##gal ##z . com / index . php / models / maris ##a - miller - complex - scans . . . > ( pic ##s ),"[[kendra, wilkinson], [anne, hat, ##haw, ##ay]]",no_relation,no_relation,7961,0,0
"fuller fashioned a story of ned , a boy who discovers - - no explanation is offered - - that if he touches dead creatures , they return to life .","[[fuller], [he]]",no_relation,no_relation,7962,0,0
"these include , in the united states alone , the american bar association ( aba ) , state and local bars stretching from new york and new jersey to louisiana , ohio and california , and citadel ##s of legal education like harvard and yale law schools .","[[aba], [yale]]",no_relation,no_relation,7963,0,0
"she did n ' t get the 2nd 1 on 1 date , vienna ' s still there , jake did n ' t propose at her parents ' house ( after some hint ##ing on her part ) , and jake did n ' t propose to her to keep her from returning to her job .","[[she], [her]]",no_relation,no_relation,7964,0,0
"physical abuse cp ##s 160 , parents 59 sexual abuse cp ##s 112 , parents 13 neglect cp ##s 410 , parents 241 medical neglect cp ##s 14 parents 12 fatalities cp ##s 6 . 4 , parents 1 . 5","[[12], [cp, ##s]]",no_relation,no_relation,7965,0,0
"carson says his faith does n ' t drive his stands on issues , other than ins ##till ##ing the values that have shaped his life and led him to public service .","[[carson], [his]]",no_relation,no_relation,7967,0,0
"pakistan people ' s party ( pp ##p ) punjab president , shah ma ##hm ##ood qur ##ais ##hi along with several of his associates have been arrested , while leading a pp ##p motor ##cade from ok ##ara , he was addressing a press conference at the residence of mp ##a raja ri ##az here .","[[his], [mp, ##a]]",no_relation,no_relation,7968,0,0
"alberta ' s human rights commission , one of the keen ##est , a noble avatar of those old ce ##nsor boards that used to guard public libraries from ` ` steam ##y ' ' literature and ` ` bra ##zen ' ' language , is trying to contain - - i think that is the only proper verb here - - ezra levant .","[[guard], [ezra, levant]]",no_relation,no_relation,7970,0,0
"department of transportation officials said the temporary fur ##lou ##gh without pay would primarily affect workers at the federal highway administration , the federal motor carrier safety administration , the national highway traffic safety administration and the research and innovative technology administration .","[[federal, highway, administration], [federal, motor, carrier, safety, administration]]",no_relation,no_relation,7971,0,0
"` ` now that there ' s suspicion that the higher prices go , the greater the chances to push the economy back the other way , ' ' mike fitzpatrick of m ##f global warned .","[[now], [m, ##f, global]]",no_relation,no_relation,7972,0,0
"at about 45 seconds of the second video you will hear her talk about people who had max ##ed out there donations to obama ##s campaign so they donate instead to ac ##orn to give to obama , a clear violation of fe ##c rules .","[[about, 45, seconds, of, the, second], [fe, ##c]]",no_relation,no_relation,7973,0,0
"obama was scheduled to be at ks ##c for little more than two hours before flying on to miami for two campaign fund raise ##rs , including a $ 30 , 400 - a - couple cocktail reception for the democratic national committee hosted by cuban - born singer gloria este ##fan and her husband emilio .","[[obama], [ks, ##c]]",no_relation,no_relation,7974,0,0
police told the australian broadcasting corporation the arrests in the byron bay area on the new south wales north coast came after a four - month investigation into a drug ring in the area .,"[[australian, broadcasting, corporation], [new, south, wales]]",no_relation,no_relation,7976,0,0
"she ' s never one to turn down a publicity opportunity , and last night ( october 28 ) olivia palermo was spotted at the g ##q gentlemen ' s ball 2009 in new york city .","[[she], [2009]]",no_relation,no_relation,7977,0,0
"tax records show that tal ##ans ##ky was ol ##mer ##t ' s main fundraiser and point person in the united states for civic projects being financed by a charity known as the new jerusalem foundation , created when ol ##mer ##t was mayor of jerusalem .","[[ol, ##mer, ##t], [new, jerusalem, foundation]]",no_relation,no_relation,7978,0,0
"u . s . district court judge nan ##ette k . laugh ##rey wrote in her decision that , ` ` it is . . . telling that the united states has not shown that any missouri resident was denied his or her right to vote as a result of the def ##iciencies alleged by the united states .","[[her], [united, states]]",no_relation,no_relation,7979,0,0
due to the atrocities of the chinese government on the people of tibet i feel very strongly that india should boycott the beijing olympics .,"[[chinese, government], [india]]",no_relation,no_relation,7980,0,0
"on monday , carnival cruise lines diverted one of its ships from monte ##go bay , jamaica , to a mexican port to avoid the storm , company spokesman vance gu ##lli ##ks ##en said .","[[carnival, cruise, lines], [one]]",no_relation,no_relation,7981,0,0
"` ` honey ##dr ##ip ##per ' ' is the 16th film directed by say ##les , who has essentially been rein ##venting the craft ##ing and distributing of independent films since he shot his debut film , ` ` return of the sec ##au ##cus seven , ' ' for $ 40 , 000 in 1980 .","[[say, ##les], [his]]",no_relation,no_relation,7983,0,0
"the case pitted fl ##avi ##n , one of ireland ' s most successful entrepreneurs who now serves as dc ##c chairman , against his former close friend and longtime business partner , f ##y ##ffe ##s chairman david mccann .","[[fl, ##avi, ##n], [f, ##y, ##ffe, ##s]]",no_relation,no_relation,7985,0,0
"jakarta - - indonesian president su ##sil ##o bam ##bang yu ##dh ##oy ##ono said he hoped the alleged corruption case against two anti ##gra ##ft deputies could be closed , while suggesting an out - of - the - court solution to settle the dispute involving the indonesian legal agencies , the jakarta globe reported here on tuesday .","[[two], [jakarta, globe]]",no_relation,no_relation,7986,0,0
"in addition to the names already shown in the org ##inal thread , pen ##ta ##x ' s image processor engine is called prime ( pen ##ta ##x real image engine ) , olympus ' engine is called 3 - as ##ics ( application specific integrated circuit ) , and fuji has its own r ##p ( re ##ap photo ) pro processor .","[[pen, ##ta, ##x], [fuji]]",no_relation,no_relation,7987,0,0
"the white house had hoped to use the two - day meeting - - ka ##rza ##i ' s first visit to camp david , but his seventh meeting with bush - - to showcase what gordon d . john ##dro ##e , spokesman for the national security council , called both the ' ' ` progress and challenges ' ' in afghanistan .","[[bush], [national, security, council]]",no_relation,no_relation,7988,0,0
county coroner g . gary ki ##rch ##ner said he had been contacted by a doctor at penn state children ' s hospital in hers ##hey who said doctors expected to take one girl off life support so she could be brought home .,"[[g, ., gary, ki, ##rch, ##ner], [he]]",no_relation,no_relation,7990,0,0
( und ##ated ) news from a press conference today by ko ##nica min ##olt ##a on their acquisition of dan ##ka ( which was finalized friday ) : the sale was worth $ 240 - million but distribution to shareholders is still being debated ; ko ##nica min ##olt ##a dan ##ka imaging is the new name ; and ik ##uo nak ##agawa is the new chairman and ceo .,"[[news], [ko, ##nica, min, ##olt, ##a]]",no_relation,no_relation,7991,0,0
"wang , who was eliminated in the first round of the 100 at the 2008 olympics in beijing last year and has a personal best time of 11 . 42 seconds , is the third athlete at the national games to fail drug testing following pistol shooter li ji ##e and rower guo lin ##na .","[[olympics], [li, ji, ##e]]",no_relation,no_relation,7992,0,0
"def ##ens ##or sporting ( uruguay ) 0 , est ##udi ##antes ( argentina ) 1","[[def, ##ens, ##or, sporting], [argentina]]",no_relation,no_relation,7993,0,0
"on friday , a bank of america corp . analyst cut its ratings on three bond ins ##urer ##s - - mb ##ia inc . , am ##ba ##c financial group and security capital assurance ltd . - - to ` ` neutral ' ' from ` ` buy . ' '","[[bank, of, america, corp, .], [mb, ##ia, inc, .]]",no_relation,no_relation,7995,0,0
"according to the state - run myanmar gems enterprise , of the country ' s top 10 export ##ers for the fiscal year 2006 - 07 which were dominated by the state sector , the mg ##e stood the third with a gem sale value of 296 . 9 million dollars after myanmar oil and gas enterprise and the myanmar timber enterprise .","[[10], [myanmar, timber, enterprise]]",no_relation,no_relation,7997,0,0
"the famous new york daily news headline , ` ` ford to city : drop dead , ' ' ran in 1975 , prompted by the city ' s persistent financial wo ##es .","[[new, york, daily, news], [ford]]",no_relation,no_relation,7999,0,0
"` ` she told me that after the final , she wants to come back and resume her previous life , ' ' one of boyle ' s neighbours , 24 - year - old house ##wife vicky mclean told the mail on sunday newspaper .","[[she], [she]]",no_relation,no_relation,8000,0,0
"lin ##d ##zen testified to congress that tobacco was not harmful to your health , as well as his highly paid appearances stating that g ##hg ##s wear not affecting the weather .","[[tobacco], [his]]",no_relation,no_relation,8002,0,0
"look out for the british siblings ' as - yet untitled debut album featuring additional alliances with dallas austin ( su ##ga ##ba ##bes , janet jackson ) , christopher ` ` tricky ' ' stewart ( maria ##h carey , chant ##e moore ) , ter ##ius ` ` dream ' ' nash ( lucy walsh , karin ##a pas ##ian ) , penelope magnet ( my ##a harrison , paris hilton ) , sean ` ` the pen ' ' garrett ( nicole sc ##her ##zing ##er , britney spears ) , and polo ##w da don ( fe ##rg ##ie , kelly rowland ) .","[[chant, ##e, moore], [sean]]",no_relation,no_relation,8004,0,0
def ##ens ##or sporting ( uruguay ) vs . li ##bert ##ad ( paraguay ),"[[def, ##ens, ##or, sporting], [uruguay]]",no_relation,no_relation,8005,0,0
"in the past six years , rod ##man , still muscular , still covered in piercing ##s and tattoos , played in the new american basketball association , the international basketball league , finland , britain and mexico .","[[american, basketball, association], [international, basketball, league]]",no_relation,no_relation,8006,0,0
"both za ##gat and mob ##il released their first travel guides to beijing this year ; mob ##il has already sold 15 , 000 copies in the united states .","[[za, ##gat], [this, year]]",no_relation,no_relation,8007,0,0
olsen has described arsenal forward nick ##las bend ##tner as doubtful for the match because of a groin injury which restrict ##s his training to alternate days .,"[[arsenal], [nick, ##las, bend, ##tner]]",no_relation,no_relation,8009,0,0
"originally posted by baby ##sham ##bles we were on the right of the path , the last tents before you got to the bog ##s . . . so we ' d get the smell every time the wind blew in our direction , which was n ' t nice at all , especially by sunday morning .","[[originally, posted], [baby, ##sham, ##bles]]",no_relation,no_relation,8011,0,0
"a customer might submit an order to mad ##off securities to buy shares in i . b . m . at a certain price , for example , and mad ##off securities instantly would buy i . b . m . shares for its own portfolio ahead of the customer order .","[[i, ., b, ., m, .], [mad, ##off, securities]]",no_relation,no_relation,8013,0,0
"press tv ' s exclusive interview with had ##dad - ad ##el th ##u , 24 jan 2008 23 : 00 : 50 by sam ##an ko ##jou ##ri , press tv , tehran g ##hol ##am - ali had ##dad - ad ##el , iran ' s parliament speaker hello and welcome to press tv , we are now joined by speaker of the iranian parliament dr . g ##hol ##am ali had ##ad - ad ##el .","[[tehran], [g, ##hol, ##am, -, ali, had, ##dad, -, ad, ##el]]",no_relation,no_relation,8014,0,0
"after illinois , california has been the second largest source of money for sen . barack obama , d - ill . , federal election commission records show .","[[illinois], [federal, election, commission]]",no_relation,no_relation,8015,0,0
"pushing dai ##sies ( abc ) premiere ##s : october 3 airs : wednesday ##s , 8 : 00 p . m . est pushing dai ##sies is n ' t specifically gay , but coming from out writer / producer bryan fuller ( wonder ##falls , dead like me ) , with out producers bruce cohen and dan jin ##ks , and featuring broadway stars like kristin chen ##owe ##th and sw ##oo ##sie kurt ##z , you can be sure it will have a very gay sen ##sibility .","[[est, pushing, dai, ##sies], [bryan, fuller]]",no_relation,no_relation,8016,0,0
"engineers from the mic ##ho ##ud assembly facility in new orleans , where the fuel tanks are built , will arrive at the kennedy space center in florida this weekend to supervise the work .","[[kennedy, space, center], [florida]]",no_relation,no_relation,8017,0,0
"a jan . 21 item in the jakarta globe from indonesia reported a speech by maha ##thi ##r mo ##ham ##ad , the former prime minister of malaysia , at a conference in support of al - qu ##ds ( jerusalem ) .","[[jan, ., 21], [jakarta, globe]]",no_relation,no_relation,8018,0,0
it ##w rose about 2 . 5 percent after it raised the lower end of its fiscal second - quarter earnings target .,"[[it, ##w], [second, -, quarter]]",no_relation,no_relation,8019,0,0
"` ` julian bond has long been a voice for fairness and equality and we are proud to have him speaking out against this harmful amendment that singles people out for discrimination and make it harder for fl ##ori ##dian ##s to take care of their love ones , ' ' said barbara a . dev ##ane of the florida alliance for retired americans and a member of the fairness board .","[[him], [barbara, a, ., dev, ##ane]]",no_relation,no_relation,8020,0,0
"ross , of the new jersey - based edison , says that some of these songs have stayed in popular consciousness because they ' re part of holiday tv specials and movies that re ##app ##ear year after year .","[[ross], [year]]",no_relation,no_relation,8021,0,0
newspaper executives who lead the miami - based inter american press association say venezuela will be at the top of their list as they gather in caracas for an emergency forum friday to discuss freedom of expression in the americas .,"[[inter, american, press, association], [caracas]]",no_relation,no_relation,8024,0,0
"` ` april 25 , 2008 : they killed sean all over again , ' ' nicole paul ##tre bell softly told hundreds of people gathered at the headquarters of the rev . al sharp ##ton ' s national action network .","[[sean], [national, action, network]]",no_relation,no_relation,8025,0,0
"` ` you acknowledge that the direct ##v equipment belongs to direct ##v and the direct ##v equipment , including the access card inserted into each receiver , must be returned to direct ##v in good working order , normal wear and tear except ##ed . ' '","[[direct, ##v], [direct, ##v]]",no_relation,no_relation,8026,0,0
"graduating from phillips exeter , he went on to harvard , where as a sophomore he met bradford wash ##burn , an encounter that shaped his bu ##rgeon ##ing interest in mountain ##eering .","[[bradford, wash, ##burn], [his]]",no_relation,no_relation,8027,0,0
"what mor ##gent ##ha ##u has never said in his public statements describing his relationships with range ##l and is ##enberg is that he was an investor in is ##enberg ' s oil drilling company at the time he arranged and attended two meetings between the two men , meaning his finances stood to be affected by the fate of the tax break .","[[is, ##enberg], [his]]",no_relation,no_relation,8028,0,0
the dc ##c payment of euro ##37 . 6 million ( us $ 59 . 6 million ) to f ##y ##ffe ##s includes nearly euro ##11 . 8 million ( us $ 18 . 7 million ) in f ##y ##ffe ##s ' legal costs .,"[[euro, ##37], [f, ##y, ##ffe, ##s]]",no_relation,no_relation,8029,0,0
"more news now john , and now i am shocked . forest wanting loan deals , heard that on east midlands today last night , but br ##ining in george boyd is a bit of a shock . why have you let him go , in my view he is one of your prize assets .","[[george, boyd], [he]]",no_relation,no_relation,8031,0,0
hoc ##hen further said that chung ##hwa telecom hopes to cooperate with china ' s smaller - sized chinese telecommunication companies or added value telecommunication service operators in developing the chinese market .,"[[chung, ##hwa, telecom], [china]]",no_relation,no_relation,8032,0,0
"indeed , though he is not blood , alex is the keeper of several crucial family secrets and not only that , has a better head for business than frank , and more power than youngest son , henry ( eddie mat ##os ) .","[[he], [eddie, mat, ##os]]",no_relation,no_relation,8033,0,0
for three years the kgb have been training an actress called vera va ##vil ##ova for the greatest part in her life .,"[[kgb], [vera, va, ##vil, ##ova]]",no_relation,no_relation,8035,0,0
"in 1967 , two years after graduating from barnard college , she married a swedish social worker and moved to stockholm , where she found work as a ty ##pis ##t for the stockholm international peace research institute .","[[she], [she]]",no_relation,no_relation,8036,0,0
i ##zal ##e mcleod and lee fr ##eck ##lington replaced mack ##ail - smith and george boyd respectively on 83 minutes .,"[[i, ##zal, ##e, mcleod], [george, boyd]]",no_relation,no_relation,8037,0,0
"with tensions es ##cala ##ting between the south asian neighbours , pakistan president as ##if ali za ##rda ##ri urged india not to ` ` over - react ' ' after indian and us officials suggested the gunmen , who killed nearly 200 people , could have been members of lash ##kar - e - tai ##ba .","[[india], [lash, ##kar, -, e, -, tai, ##ba]]",no_relation,no_relation,8038,0,0
